paragraphId,chapterTitle,subChapterTitle,content,,dataType
AR36,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","When the undertaking discloses its participation in an industry or multi-stakeholder initiative as part of its actions to address material negative impacts, the undertaking may disclose how the initiative, and its own involvement, is aiming to address the material impact concerned. It may report under ESRS S1-5 the relevant targets set by the initiative and progress towards them.",,narrative
AR37,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","When disclosing whether and how the undertaking considers actual and potential impacts on its own workforce in decisions to terminate business relationships and whether and how it seeks to address any negative impacts that may result from termination, the undertaking may include examples.",,
AR38,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","Processes used to track the effectiveness of actions can include internal or external auditing or verification, court proceedings and/or related court decisions, impact assessments, measurement systems, stakeholder feedback, grievance mechanisms, external performance ratings, and benchmarking.",,
AR39,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches",Reporting on effectiveness is aimed at enabling the understanding of the links between actions taken by an undertaking and the effective management of impacts. Additional information that the undertaking may provide includes data showing a decrease in the number of incidents identified.,,
AR40,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","With regard to initiatives or processes whose primary aim is to deliver positive impacts for people in the undertaking’s own workforce that are based on their needs, and with regard to progress in the implementation of such initiatives or processes, the undertaking may disclose:\n (a) information about whether and how people in its own workforce and workers’ representatives play a role in decisions regarding the design and implementation of these programmes or processes; and\n (b) information about the intended or achieved positive outcomes for the undertaking’s own workforce of these programmes or processes.",,narrative
AR41,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","The undertaking may explain whether any such initiatives are designed also to support the achievement of one or more Sustainable Development Goals. For example, an undertaking committing to SDG 8 to “promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all” may be actively working towards eliminating forced labour or compulsory labour or supporting higher levels of productivity on activities in developing countries through technological upgrades and training of local labour, which can benefit both the specific people in its own workforce targeted by the actions, and also their local communities",,semi-narrative
AR42,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","When disclosing the intended or achieved positive outcomes of its actions for the undertaking’s own workforce, a distinction is to be made between evidence of certain activities having occurred (for example, that x number of people have received financial literacy training) from evidence of actual outcomes for the people concerned (for example, that x people report that they are able to better manage their pay and their household budgets).",,
AR43,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","If the undertaking has taken measures to mitigate negative impacts on its own workforce that arise from the transition to a greener, climate-neutral economy, such as training and reskilling, employment guarantees, and in the case of downscaling or mass dismissal, measures such as job counselling, coaching, intra-company placements and early retirement plans, the undertaking shall disclose those measures. This includes measures to comply with prevailing regulation. The undertaking may highlight present and/or expected external developments that influence whether dependencies turn into risks. This includes consideration of impacts that may arise from the transition to greener and climate-neutral operations.",,narrative
AR44,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","When disclosing the material risks and opportunities related to its impacts or dependencies on its own workforce, the undertaking may consider the following:\n (a) risks related to the undertaking’s impacts on its own workforce may include the reputational or legal exposure where people in the undertaking’s workforce are found to be subject to forced labour or child labour;\n (b) risks related to the undertaking’s dependencies on its own workforce may include disruption of business operations where significant employee turnover or lack of skills/training development threaten the undertaking’s business; and\n (c) opportunities related to the undertaking’s impacts on its own workforce may include market differentiation and greater customer appeal from guaranteeing decent pay and conditions for non-employees.",,
AR45,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","When explaining whether dependencies turn into risks, the undertaking shall consider external developments.",,
AR46,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","When disclosing policies, actions and resources and targets related to the management of material risks and opportunities, in cases where risks and opportunities arise from a material impact, the undertaking may cross-reference its disclosures on policies, actions and resources and targets in relation to that impact.",,
AR47,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches",The undertaking shall consider whether and how its process(es) to manage material risks related to own workforce are integrated into its existing risk management process(es).,,
AR48,Appendix A: Application Requirements,"Disclosure Requirement S1-4 – Taking action on material impacts and approaches to mitigating material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions and approaches","When disclosing the resources allocated to the management of material impacts, the undertaking may explain which internal functions are involved in managing the impacts and what types of action they take to address negative and advance positive impacts.",,narrative
AR49,Appendix A: Application Requirements,"Disclosure Requirement S1-5 – Targets related to managing material impacts, advancing positive impacts, as well as to risks and opportunities","When disclosing information about targets in accordance with paragraph 46, the undertaking may disclose:\n (a) the intended outcomes to be achieved in the lives of a certain number of people in its own workforce;\n (b) the stability of the targets over time in terms of definitions and methodologies to enable comparability over time; and/or\n (c) the standards or commitments which the targets are based on (for instance codes of conduct, sourcing policies, global frameworks, or industry codes).",,narrative
AR50,Appendix A: Application Requirements,"Disclosure Requirement S1-5 – Targets related to managing material impacts, advancing positive impacts, as well as to risks and opportunities","Targets related to risks and opportunities may be the same as or distinct from targets related to impacts. For example, a target to reach adequate wages for non-employees could both reduce impacts on those people and reduce associated risks in terms of the quality and reliability of their output.",,
AR51,Appendix A: Application Requirements,"Disclosure Requirement S1-5 – Targets related to managing material impacts, advancing positive impacts, as well as to risks and opportunities","The undertaking may also distinguish between short-, medium- and long-term targets covering the same policy commitment. For example, the undertaking may have a long-term target to achieve an 80% reduction in health and safety incidents affecting its delivery drivers by 2030 and a near-term target to reduce the overtime hours of delivery drivers by x% while maintaining their income by 2024.",,
AR52,Appendix A: Application Requirements,"Disclosure Requirement S1-5 – Targets related to managing material impacts, advancing positive impacts, as well as to risks and opportunities","When modifying or replacing a target in the reporting period, the undertaking may explain the change by cross-referencing it to significant changes in the business model or to broader changes in the accepted standard or legislation from which the target is derived to provide contextual information as per ESRS 2 BP-2 Disclosures in relation to specific circumstances.",,
AR53,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,This Disclosure Requirement covers all employees who perform work for any of the undertaking’s entities included in its sustainability reporting.,,
AR54,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,"Providing a breakdown of employees by country gives insight into the distribution of activity across countries. The number of employees in each country is also a key trigger for many information, consultation and participation rights for workers and workers' representatives, both in the Union labour law acquis (for example, Directive 2009/38/EC of the European Parliament and of the Council 13 “European Works Councils Directive” and Directive 2002/14/EC of the European Parliament and of the Council14 “Information and Consultation Directive”) and in national law (for example, rights to establish a works council or to have board level employee representation). Providing a breakdown of employees by gender and type of employment relationship gives insight into gender representation across the undertaking. Additionally, providing a breakdown of employees by region gives insight into regional variations. A region can refer to a country or other geographic locations, such as a region within a country or a world region.",,
AR55,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,The undertaking shall disclose the requested disclosures in the following tabular formats: Table,,
AR56,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,"The definitions of permanent, temporary, non-guaranteed hours, full-time, and part-time employees differ between countries. If the undertaking has employees in more than one country, it shall use the definitions as per the national laws of the countries where the employees are based to calculate country-level data. The country-level data shall then be added up to calculate total numbers, disregarding differences in national legal definitions. Non-guaranteed hours employees are employed by the undertaking without a guarantee of a minimum or fixed number of working hours. The employee may need to make themselves available for work as required, but the undertaking is not contractually obliged to offer the employee a minimum or fixed number of working hours per day, week, or month. Casual employees, employees with zero-hour contracts, and on-call employees are examples that fall under this category.",,
AR57,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,"Disclosing the number of employees at the end of the reporting period provides information for that point in time, without capturing fluctuations during the reporting period. Disclosing these numbers in aver",,
AR58,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,"Quantitative data, such as the number of temporary or part-time employees, is unlikely to be sufficient on its own. For example, a high proportion of temporary or part-time employees could indicate a lack of employment security for employees, but it could equally signal workplace flexibility when offered as a voluntary choice. For this reason, the undertaking is required to disclose contextual information to help information users interpret the data. The undertaking can explain the reasons for temporary employment. An example of such a reason is the recruitment of employees to undertake work on a temporary or seasonal project or event. Another example is the standard practice of offering a temporary contract (for example, six months) to new employees before an offer of permanent employment is made. The undertaking may also explain the reasons for nonguaranteed hours employment.",,
AR59,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,"For the own employee turnover calculation, the undertaking shall calculate the aggregate of the number of employees who leave voluntarily or due to dismissal, retirement, or death in service. The undertaking shall use this number for the numerator of the employee turnover rate and may determine the denominator used to calculate this rate and describe its methodology.",,
AR60,Appendix A: Application Requirements,Disclosure Requirement S1-6 – Characteristics of the Undertaking’s Employees,"Where data is not available for detailed information, the undertaking shall use an estimation of the employee number or ratios, in accordance with ESRS 1, and clearly identify where the use of estimates has taken place.",,
AR61,Appendix A: Application Requirements,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,"This Disclosure Requirement provides insight into the undertaking’s approach to employment, as well as the scope and nature of impacts arising from its employment practices. It also provides contextual information that aids an understanding of the information reported in other disclosures. This disclosure covers both individual contractors supplying labour to the undertaking (“self-employed people”) and workers provided by undertakings primarily engaged in “employment activities” (NACE Code N78). If all the people performing work for the undertaking are employees and the undertaking does not have any people in its workforce who are not employees, this Disclosure Requirement is not material for the undertaking; notwithstanding, the undertaking may state this fact when disclosing the information required by Disclosure Requirement S1-6 as contextual information as this information can be relevant for the users of the Sustainability Statement.",,
AR62,Appendix A: Application Requirements,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,"Examples of contractors (self-employed people) in the undertaking’s own workforce include: contractors hired by the undertaking to perform work that would otherwise be carried out by an employee; contractors hired by the undertaking to perform work in a public area (for example, on a road, on the street); and contractors hired by the undertaking to deliver the work/service directly at the workplace of a client of the organization. Examples of people employed by a third party engaged in ‘employment activities’ whose work is under the direction of the undertaking include: people who perform the same work that employees carry out, such as people who fill in for employees who are temporarily absent (due to illness, holiday, parental leave, etc.); people performing regular work at the same site as employees; and workers who are dispatched temporarily from another EU member state to work for the undertaking (‘posted workers’). Examples of value chain workers (and thus of workers not in the undertaking’s own workforce and reported under the scope of ESRS S2) include: workers for a supplier contracted by the undertaking who work on the supplier’s premises using the supplier’s work methods; workers for a ‘downstream’ entity which purchases goods or services from the undertaking; and workers of an equipment supplier to the undertaking who, at one or more of the undertaking’s workplaces, perform regular maintenance on the supplier’s equipment (for example, photocopier) as stipulated in the contract between the equipment supplier and the undertaking.",,
AR63,Appendix A: Application Requirements,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,"If the undertaking cannot report exact figures, it shall use estimates according to the provisions in ESRS 1 to disclose the number of people in its own workforce who are not employees to the nearest ten or, where the number of people in its own workforce who are not employees is greater than 1,000, to the nearest 100, and explain this. In addition, it shall clearly identify the information that derives from actual data and estimates.",,
AR64,Appendix A: Application Requirements,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,Disclosing the number of people in the undertaking’s own workforce who are not employees at the end of the reporting period provides information for that point in time without capturing fluctuations during the reporting period. Disclosing this number as an average across the reporting period considers fluctuations during the reporting period and can provide more insightful and relevant information for users.,,
AR65,Appendix A: Application Requirements,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,"The information disclosed by the undertaking allows users to understand how the number of non-employees in the undertaking’s own workforce varies during the reporting period or compared to the previous reporting period (i.e., whether the numbers have increased or decreased). The undertaking may also disclose the reasons for the fluctuations. For example, an increase in the number of non-employees during the reporting period could be due to a seasonal event. Conversely, a decrease in the number of non-employees compared to the previous reporting period could be due to the completion of a temporary project. If the undertaking discloses fluctuations, it shall also explain the criteria used to determine which 29 fluctuations it discloses. If there are no significant fluctuations in the number of nonemployees during the reporting period or between the current and previous reporting period, the undertaking may disclose this information.",,
AR66,Appendix A: Application Requirements,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,The percentage of employees covered by collective bargaining agreements is calculated using the following formula: 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒𝑠 𝑐𝑜𝑣𝑒𝑟𝑒𝑑 𝑏𝑦 𝑐𝑜𝑙𝑙𝑒𝑐𝑡𝑖𝑣𝑒 𝑏𝑎𝑟𝑔𝑎𝑖𝑛𝑖𝑛𝑔 𝑎𝑔𝑟𝑒𝑒𝑚𝑒𝑛𝑡𝑠 __________________________________________________________ 𝑥 100 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒�,,
AR67,Appendix A: Application Requirements,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,"The employees in the undertaking’s own workforce covered by collective bargaining agreements are those individuals to whom the undertaking is obliged to apply the agreement. This means that if none of the employees are covered by a collective bargaining agreement, the percentage reported is zero. An employee in the undertaking’s own workforce covered by more than one collective bargaining agreement only needs to be counted once.",,
AR68,Appendix A: Application Requirements,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,"This requirement is not aimed at obtaining the percentage of employees represented by a works council or belonging to trade unions, which can be different. The percentage of employees covered by collective bargaining agreements can be higher than the percentage of unionised employees when the collective bargaining agreements apply to both union and non-union members. Alternatively, the percentage of employees covered by collective bargaining agreements can be lower than the percentage of unionised employees. This may be the case when there are no collective bargaining agreements available or when the collective bargaining agreements do not cover all unionised employees.",,
AR69,Appendix A: Application Requirements,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,"For calculating the information required by paragraph 63(a), the undertaking shall identify in which European Economic Area (EEA) countries it has significant employment (i.e., at least 50 employees representing at least 10% of its total employees). For these countries it shall report the percentage of employees in that country which are employed in establishments in which employees are represented by workers’ representatives. Establishment is defined as any place of operations where the undertaking carries out a non-transitory economic activity with human means and goods. Examples include: a factory, a branch of a retail chain, or an undertaking’s headquarters. For countries in which there is only one establishment the percentage reported shall be either 100% or 0%. 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒𝑠 𝑤𝑜𝑟𝑘𝑖𝑛𝑔 𝑖𝑛 𝑒𝑠𝑡𝑎𝑏𝑙𝑖𝑠ℎ𝑚𝑒𝑛𝑡𝑠 𝑤𝑖𝑡ℎ 𝑤𝑜𝑟𝑘𝑒𝑟𝑠′ 𝑟𝑒𝑝𝑟𝑒𝑠𝑒𝑛𝑡𝑎𝑡𝑖𝑣𝑒𝑠 __________________________________________________________ 𝑥 100 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒�",,
AR70,Appendix A: Application Requirements,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,The information required by this Disclosure Requirement shall be reported as follows,,Table /Semi-Narrative
AR71,Appendix A: Application Requirements,Disclosure Requirement S1-9 – Diversity metrics,"In preparing the disclosure on gender at top management, the undertaking shall use the definition of top management as one and two levels below the administrative and supervisory bodies unless this concept has already been defined with the undertaking’s operations and differs from the previous description. If this is the case, the undertaking can use its own definition for top management and disclose that fact and its own definition.",,narrative
AR72,Appendix A: Application Requirements,Disclosure Requirement S1-10 – Adequate Wages,"The lowest wage shall be calculated for the lowest pay category, excluding interns and apprentices. This is to be based on the basic wage plus any fixed additional payments that are guaranteed to all employees. The lowest wage shall be considered separately for each country in which the undertaking has operations, except outside the EEA when the relevant adequate or minimum wage is defined at a sub national level.",,
AR73,Appendix A: Application Requirements,Disclosure Requirement S1-10 – Adequate Wages,"The adequate wage benchmark used for comparison with the lowest wage shall not be lower than:\n (a) in the EEA: the minimum wage set in accordance with Directive (EU) 2022/2041 of the European Parliament and of the Council 15 on adequate minimum wages in the European Union. In the period until Directive (EU) 2022/2041 enters into application, where there is no applicable minimum wage determined by legislation or collective bargaining in an EEA country, the undertaking shall use an adequate wage benchmark that is either not lower than the minimum wage in a neighboring country with a similar socio-economic status or not lower than a commonly-referenced international norm such as 60% of the country's median wage and 50% of the gross average wage.\n (b) outside of the EEA:\n (bi) the wage level established in any existing international, national or sub-national legislation, official norms or collective agreements, based on an assessment of a wage level needed for a decent standard of living;\n (bi) if none of the instruments identified in (i) exist, any national or sub-national minimum wage established by legislation or collective bargaining; or\n (biii) if none of the instruments identified in (i) or (ii) exist, any benchmark that meets the criteria set out by the Sustainable Trade Initiative (IDH) (‘Roadmap on Living 15 Directive (EU) 2022/2041 of the European Parliament and of the Council of 19 October 2022 on adequate minimum wages in the European Union (OJ L 275, 25.10.2022, p. 33). 31 Wages - A Platform to Secure Living Wages in Supply Chains’), including applicable benchmarks aligned with the Anker methodology, or provided by the Wage Indicator Foundation or Fair Wage Network, provided the primacy of collective bargaining for the establishment of terms and conditions of employment is ensured.",,
AR74,Appendix A: Application Requirements,Disclosure Requirement S1-10 – Adequate Wages,"Directive (EU) 2022/2041 on adequate minimum wages in the European Union references both indicative reference values commonly used at international level such as 60 % of the gross median wage and 50 % of the gross average wage, and/or indicative reference values used at national level. Data for the indicative values of 60% of the national median gross wage or 50% of the national average gross wage can be obtained from the European Labour Force Survey.",,
AR75,Appendix A: Application Requirements,Disclosure Requirement S1-11 – Social protection,"Social protection refers to all the measures that provide access to health care and income support in cases of challenging life events such as the loss of a job, being sick and in need of medical care, giving birth and raising a child, or retiring and in need of a pension.",,
AR76,Appendix A: Application Requirements,Disclosure Requirement S1-12 – Persons with disabilities,"When disclosing the information required in paragraph 77 regarding persons with disabilities, the undertaking shall provide any contextual information necessary to understand the data and how the data has been compiled (methodology). For example, information about the impact of different legal definitions of persons with disabilities in the different countries in which the undertaking has operations.",,narrative
AR77,Appendix A: Application Requirements,Disclosure Requirement S1-13 – Training and Skills Development metrics,"A regular performance review is defined as a review based on criteria known to the employee and his or her superior undertaken with the knowledge of the employee at least once per year. The review can include an evaluation by the worker’s direct superior, peers, or a wider range of employees. The review can also involve the human resources department. In order to disclose the information required by paragraph 83 (a), the undertaking shall use the employee headcount figures provided in Disclosure Requirement ESRS S1-6 in the denominator to calculate the:\n (a) number/proportion of performance reviews per employee; and\n (b) number of reviews in proportion to the agreed number of reviews by the management.",,
AR78,Appendix A: Application Requirements,Disclosure Requirement S1-13 – Training and Skills Development metrics,"To disclose the average required per paragraph 83 (b), the undertaking shall perform the following calculation: total number of training hours offered to and completed by employees per gender category divided by the total number of employees per gender category. For the total training average and the average by gender, the head count figures for total employment and employment by gender reported in Disclosure Requirement ESRS S1-6 shall be used.",,
AR79,Appendix A: Application Requirements,Disclosure Requirement S1-13 – Training and Skills Development metrics,"Employee categories are a breakdown of employees by level (such as senior management, middle management) or function (such as technical, administrative, production). This information is derived from the undertaking’s own human resources system. In categorising the workforce, the undertaking shall define reasonable and meaningful employee categories which enable users of the information to understand different performance measures 32 between the categories. The undertaking may present a category for executive and nonexecutive employees.",,
AR80,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"In relation to paragraph 88 (a), the percentage of its own workforce who are covered by the undertaking’s health and safety management system shall be disclosed on a head count basis rather than a full-time equivalent basis.",,
AR81,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"With regard to paragraph 90, when the undertaking’s health and safety management system, or certain parts thereof, has been subject to an internal audit or external certification, the undertaking may state this fact, or absence thereof, and the underlying standards for such audits/certifications, as applicable.",,narrative
AR82,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,Fatalities may be reported separately for those resulting from work-related injuries and those resulting from work-related ill health. ,,Integer
AR83,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"Work-related injuries and work-related ill health arise from exposure to hazards at work. Notwithstanding, other types of incidents can occur that are not connected with the work itself. For example, the following incidents are generally not considered to be work-related, unless otherwise specified in applicable national legislation\n (a) a person in the workforce suffers a heart attack while at work that it is not connected with work;\n (b) a person in the workforce driving to or from work is injured in a car accident (when driving is not part of the work and where the transport has not been organised by the undertaking); and\n (c) a person in the workforce with epilepsy has a seizure at work that is not connected with work.",,
AR84,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"With regard to travelling for work purposes, injuries and ill health that occur while a person is travelling are work-related if, at the time of the injury or ill health, the person was engaged in work activities “in the interest of the employer”. Examples of such activities include travelling to and from customer contacts; conducting job tasks; and entertaining or being entertained to transact, discuss, or promote business (at the direction of the employer). If the undertaking is responsible for the transport commuting, incidents occurred while commuting are considered to be work-related. Nonetheless, incidents which arise during travel, outside of the undertaking’s responsibility (i.e., regular commuting to and from work), may be reported separately provided that the undertaking has such data available across the undertaking.",,
AR85,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"With regard to working from home, injuries and ill health that occur when working from home are work-related, if the injury or ill health occurs while the person is performing work from home; and the injury or ill health is directly related to the performance of work rather than the general home environment or setting.",,
AR86,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"With regard to mental illness, it is considered to be work-related, if it has been notified voluntarily by the person concerned and it is supported by an opinion from a licensed healthcare professional with appropriate training and experience; and if such opinion states that the illness is work-related.",,
AR87,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"Health issues resulting, for example, from smoking, drug and alcohol abuse, physical inactivity, unhealthy diets, and psychosocial factors unrelated to work are not considered work-related.",,
AR88,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,Occupational diseases are not considered work-related injuries but are covered under workrelated ill health. 33 Guidance on computing the rate of work-related injuries,,
AR89,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"In computing the rate of work-related injuries, the undertaking shall divide the respective number of cases by the number of total hours worked by people in its own workforce and multiplied by 1,000,000. Thereby, these rates represent the number of respective cases per one million hours worked. A rate based on 1,000,000 hours worked indicates the number of work-related injuries per 500 full time people in the workforce over a 1-year timeframe. For comparability purposes a rate based on 1,000,000 hours worked shall be used also for undertakings with less than 500 people in the workforce.",,
AR90,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"If the undertaking cannot directly calculate the number of hours worked, it may estimate this on the basis of normal or standard hours of work, taking into account entitlements to periods of paid leave of absence from work (for example, paid vacations, paid sick leave, public holidays) and explain this in its disclosures.",,
AR91,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,An undertaking shall include fatalities as a result of work-related injury in the calculation of the number and rate of recordable work-related injuries.,,
AR92,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"Work-related ill health can include acute, recurring, and chronic health problems caused or aggravated by work conditions or practices. These include musculoskeletal disorders, skin and respiratory diseases, malignant cancers, diseases caused by physical agents (for example, noise-induced hearing loss, vibration-caused diseases), and mental illnesses (for example, anxiety, post-traumatic stress disorder). For the purpose of the required disclosures, the undertaking shall, at a minimum, include in its disclosure those cases outlined in the ILO List of Occupational Diseases.",,
AR93,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"In the context of this Standard, work-related musculoskeletal disorders are covered under workrelated ill health (and not injuries).",,
AR94,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"The cases to be disclosed in paragraph 88(d) relate to cases of work-related ill health notified to the undertaking or identified by the undertaking through medical surveillance, during the reporting period. The undertaking might be notified of cases of work-related ill health through reports by affected people, compensation agencies, or healthcare professionals. The disclosure may include cases of work-related ill health that were detected during the reporting period among people who were formerly in the undertaking’s workforce.",,Integer
AR95,Appendix A: Application Requirements,Disclosure Requirement S1-14 – Health and safety metrics,"The undertaking shall count the number of days lost such that the first full day and last day of absence shall be included. Calendar days should be considered for the calculation, thus days on which the affected individual is not scheduled for work (for example, weekends, public holidays) will count as lost days",,
AR96,Appendix A: Application Requirements,Disclosure Requirement S1-15 – Work-life balance,"Family-related leave include maternity leave, paternity leave, parental leave, and carers’ leave that is available under national law or collective agreements. For the purpose of this Standard, these concepts are defined as:\n (a) maternity leave (also called pregnancy leave): employment-protected leave of absence for employed women directly around the time of childbirth (or, in some countries, adoption);\n (b) paternity leave: leave from work for fathers or, where and in so far as recognised by national law, for equivalent second parents, on the occasion of the birth or adoption of a child for the purposes of providing care;\n (c) parental leave: leave from work for parents on the grounds of the birth or adoption of a child to take care of that child, as defined by each Member State;\n (d) carers’ leave from work: leave for workers to provide personal care or support to a relative, or a person who lives in the same household, in need of significant care or support for a serious medical reason, as defined by each Member State.",,
AR97,Appendix A: Application Requirements,Disclosure Requirement S1-15 – Work-life balance,"With regard to paragraph 93 (a), employees entitled to family-related leave are those who are covered by regulations, organisational policies, agreements, contracts or collective bargaining agreements that contain family-related leave entitlements and have reported their entitlement to the undertaking or the undertaking is aware of the entitlement.",,
AR98,Appendix A: Application Requirements,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),When compiling the information required under paragraph 97 (a) for the gap in pay between its female and male employees (also known as the “gender pay gap”) the undertaking shall use the following methodology:\n (a) include all employees’ gross hourly pay level; and\n (b) apply the following formula to calculate the gender pay gap:,,
AR99,Appendix A: Application Requirements,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),"When disclosing the information required under paragraph 97 (a), the undertaking shall provide any contextual information necessary to understand the data and how the data has been compiled (methodology). Information regarding how objective factors such as type of work and country of employment influence the gender pay gap may be reported.",,
AR100,Appendix A: Application Requirements,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),"The measure of the undertaking’s gender pay gap shall be reported for the current reporting period and, if reported in previous sustainability reports, for the previous two reporting periods.",,
AR101,Appendix A: Application Requirements,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),"When compiling the information required by paragraph 97 (b), the undertaking shall:\n (a) include all employees;\n (b) consider, depending on the undertaking’s remuneration policies, all of the following:\n (bi) base salary, which is the sum of guaranteed, short-term, and non-variable cash compensation;\n (bii) benefits in cash, which is the sum of the base salary and cash allowances, bonuses, commissions, cash profit-sharing, and other forms of variable cash payments;\n (biii) benefits in kind, such as cars, private health insurance, life insurance, wellness programs; and\n (biv) direct remuneration, which is the sum of benefits in cash, benefits in kind and total fair value of all annual long-term incentives (for example, stock option awards, restricted stock shares or units, performance stock shares or units, phantom stock shares, stock appreciation rights, and long-term cash awards).\n (c) apply the following formula for the annual total remuneration ratio:",,
AR102,Appendix A: Application Requirements,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),"To illustrate the contextual information, the undertaking may provide an explanation to understand the data and how the data has been compiled (methodology). Quantitative data, such as the annual total remuneration ratio, may not be sufficient on its own to understand pay disparity and its drivers. For example, pay ratios can be influenced by the size of the undertaking (for example, revenue, number of employees), its sector, its employment strategy (for example, reliance on outsourced workers or part-time employees, a high degree of automation), or currency volatility.",,
